,attendance,away_conference,away_division,away_id,away_line_scores,away_points,away_post_win_prob,away_postgame_elo,away_pregame_elo,away_team,completed,conference_game,excitement_index,highlights,home_conference,home_division,home_id,home_line_scores,home_points,home_post_win_prob,home_postgame_elo,home_pregame_elo,home_team,id,neutral_site,notes,season,season_type,start_date,start_time_tbd,venue,venue_id,week
2650,,Northern Sun,ii,2817,"[0, 0, 0, 7]",7,,,,Minnesota St-Moorhead,True,True,,,Northern Sun,ii,425,"[7, 7, 7, 14]",35,,,,Northern State,401432418,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Swisher Field,3951,9
2651,,Northern Sun,ii,132,"[7, 3, 10, 14]",34,,,,Bemidji State,True,True,,,Northern Sun,ii,2587,"[0, 0, 7, 8]",15,,,,Southwest Minnesota State,401432400,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Schwan Regional Event Center,6072,9
2652,,CCIW,iii,143,"[7, 21, 14, 7]",49,,,,Washington (MO),True,True,,,CCIW,iii,72,"[0, 6, 0, 0]",6,,,,Elmhurst,401431083,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Langhorst Field,5839,9
2653,,SIAC,ii,60,"[0, 0, 0, 7]",7,,,,Morehouse,True,True,,,SIAC,ii,2013,"[7, 10, 0, 14]",31,,,,Albany State (GA),401432329,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Albany State University Coliseum,5867,9
2654,,Atlantic Sun,fcs,2198,"[0, 0, 22, 6]",28,0.7162354232621029,,,Eastern Kentucky,True,False,6.0154228735,,OVC,fcs,2546,"[10, 3, 3, 7]",23,0.2837645767378972,,,Southeast Missouri State,401418641,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Houck Field,7003,9
2655,,Mountain East,ii,2128,"[14, 7, 16, 7]",44,,,,Charleston (WV),True,True,,,Mountain East,ii,455,"[0, 0, 0, 0]",0,,,,WV Wesleyan,401432107,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Cebe Ross Field,5784,9
2656,,MEAC,fcs,2428,"[7, 6, 7, 8]",28,0.7737410615966201,,,North Carolina Central,True,True,6.8314885339,,MEAC,fcs,2169,"[3, 6, 12, 0]",21,0.22625893840337988,,,Delaware State,401420803,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Alumni Stadium,3613,9
2657,,Southern,fcs,2535,"[7, 14, 10, 7]",38,0.9613953117653443,,,Samford,True,True,2.1660166572,,Southern,fcs,2643,"[0, 3, 0, 0]",3,0.03860468823465571,,,The Citadel,401421143,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Johnson Hagood Stadium,3782,9
2658,,Empire 8,iii,173,"[0, 10, 10, 6]",26,,,,Hartwick,True,True,,,Empire 8,iii,374,"[14, 14, 7, 9]",44,,,,St. John Fisher,401439522,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Growney Stadium,6120,9
2659,,NACC,iii,2832,"[21, 24, 7, 0]",52,,,,St. Norbert,True,True,,,NACC,iii,2524,"[7, 7, 0, 0]",14,,,,Rockford,401431308,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Sam Greeley Field,6110,9
2660,,Midwest,iii,65,"[0, 0, 0, 0]",0,,,,Grinnell,True,True,,,Midwest,iii,80,"[13, 35, 7, 3]",58,,,,Chicago,401431291,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Amos Alonzo Stagg Field,5820,9
2661,,Midwest,iii,2919,"[7, 7, 0, 0]",14,,,,Monmouth (IL),True,True,,,Midwest,iii,262,"[6, 3, 15, 7]",31,,,,Lake Forest,401431300,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Farwell Field,5915,9
2662,,Northern Sun,ii,2043,"[0, 0, 0, 7]",7,,,,Augustana (SD),True,True,,,Northern Sun,ii,2851,"[14, 0, 3, 7]",24,,,,Winona State,401432954,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Altra Federal Credit Union Stadium,5780,9
2663,,NACC,iii,2044,"[0, 6, 6, 8]",20,,,,Aurora,True,True,,,NACC,iii,2283,"[7, 3, 3, 0]",13,,,,Benedictine (IL),401431315,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Village of Lisle-Benedictine University Sports Complex,6284,9
2664,,CCIW,iii,306,"[3, 7, 3, 8]",21,,,,Illinois Wesleyan,True,True,,,CCIW,iii,2042,"[0, 0, 10, 14]",24,,,,Augustana (IL),401441636,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Charles D. Lindberg Stadium,5796,9
2665,,Wisconsin,iii,2743,"[6, 12, 8, 0]",26,,,,Wisconsin-Stevens Point,True,True,,,Wisconsin,iii,2738,"[14, 13, 21, 0]",48,,,,Wisconsin-Eau Claire,401435214,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Carson Park,5916,9
2666,,NACC,iii,101,"[0, 10, 0, 7]",17,,,,Eureka College,True,True,,,NACC,iii,6353,"[13, 7, 0, 6]",26,,,,Lakeland University,401438658,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Taylor Field,5918,9
2667,,Mountain East,ii,2699,"[0, 0, 3, 0]",3,,,,West Liberty,True,True,,,Mountain East,ii,2882,"[14, 3, 0, 7]",24,,,,UNC Pembroke,401432139,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Grace P. Johnson Stadium,6060,9
2668,,Midwest,iii,255,"[14, 7, 7, 7]",35,,,,Knox College,True,True,,,Midwest,iii,268,"[0, 0, 0, 0]",0,,,,Lawrence,401431271,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Ron Roberts Field at the Banta Bowl,5919,9
2669,,Minnesota,iii,2152,"[7, 21, 0, 7]",35,,,,Concordia (MN),True,True,,,Minnesota,iii,124,"[14, 7, 7, 10]",38,,,,Augsburg,401431223,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Edor Nelson Field,5795,9
2670,,SIAC,ii,2805,"[0, 0, 7, 13]",20,,,,Clark Atlanta,True,True,,,SIAC,ii,490,"[7, 14, 14, 14]",49,,,,Benedict College,401432346,False,,2022,regular,2022-10-29T18:00:00.000Z,False,Charlie W. Johnson Stadium,5875,9
2671,,Big Ten,fbs,164,"[0, 0, 0, 0]",0,0.003838085464018759,1303,1347,Rutgers,True,True,2.6450874863,,Big Ten,fbs,135,"[0, 14, 0, 17]",31,0.9961619145359812,1727,1683,Minnesota,401405123,False,,2022,regular,2022-10-29T18:30:00.000Z,False,TCF Bank Stadium,3953,9
2672,,Mid America,ii,90,"[7, 17, 7, 7]",38,,,,Pittsburg State,True,True,,,Mid America,ii,2122,"[0, 0, 0, 7]",7,,,,Central Oklahoma,401431973,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Wantland Stadium,5878,9
2673,,OVC,fcs,2635,"[0, 3, 10, 7]",20,0.6226212495029944,,,Tennessee Tech,True,True,7.3876925702,,OVC,fcs,2197,"[3, 14, 0, 0]",17,0.3773787504970057,,,Eastern Illinois,401426257,False,,2022,regular,2022-10-29T19:00:00.000Z,False,O'Brien Stadium,3858,9
2674,,Mid America,ii,2231,"[7, 0, 7, 0]",14,,,,Fort Hays State,True,True,,,Mid America,ii,2214,"[21, 14, 7, 0]",42,,,,Emporia State,401431933,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Francis G. Welch Stadium,5942,9
2675,,Mid America,ii,138,"[7, 7, 0, 14]",28,,,,Northwest Missouri State,True,True,,,Mid America,ii,2438,"[7, 10, 7, 0]",24,,,,Nebraska-Kearney,401431957,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Ron & Carol Cope Stadium at Foster Field,6057,9
2676,,Rocky Mountain,ii,2146,"[3, 0, 7, 20]",30,,,,Colorado Mines,True,True,,,Rocky Mountain,ii,2714,"[0, 10, 10, 0]",20,,,,Western State,401433096,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Mountaineer Bowl,5782,9
2677,,Western Athletic,fcs,3101,"[13, 10, 10, 14]",47,0.6103966146099171,,,Utah Tech,True,True,8.4517840143,,Western Athletic,fcs,2617,"[10, 10, 3, 21]",44,0.3896033853900829,,,Stephen F. Austin,401420861,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Homer Bryce Stadium,3756,9
2678,,Great American,ii,2927,"[0, 14, 7, 0]",21,,,,Southwestern Oklahoma,True,True,,,Great American,ii,2033,"[7, 3, 9, 3]",22,,,,Arkansas Tech,401430736,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Thone Stadium at Buerkle Field,5870,9
2679,,Great American,ii,199,"[14, 14, 13, 7]",48,,,,Southeastern Oklahoma,True,True,,,Great American,ii,2028,"[7, 0, 7, 6]",20,,,,Arkansas-Monticello,401430746,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Convoy Leslie Cotton Boll Stadium,5871,9
2680,,OVC,fcs,2630,"[10, 14, 21, 7]",52,0.6894029557844957,,,UT Martin,True,False,1.5081978514,,Southland,fcs,2277,"[7, 7, 7, 7]",28,0.31059704421550427,,,Houston Christian,401418798,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Husky Stadium,4424,9
2681,,SIAC,ii,2119,"[3, 14, 7, 7]",31,,,,Central State,True,True,,,SIAC,ii,2323,"[7, 14, 14, 7]",42,,,,Lane,401432356,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Lane Field,6044,9
2682,,Great American,ii,2271,"[0, 7, 21, 7, 7]",42,,,,Henderson State,True,True,,,Great American,ii,200,"[0, 20, 7, 8, 6]",41,,,,Southern Nazarene,401431462,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Southern Nazarene University Football Stadium,3934,9
2683,,Sun Belt,fbs,295,"[7, 7, 0, 3]",17,0.0032381619443375698,1425,1456,Old Dominion,True,True,5.6428268447,,Sun Belt,fbs,2247,"[7, 7, 14, 3]",31,0.9967618380556624,1460,1429,Georgia State,401426361,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Georgia State Stadium,4246,9
2684,,Big Sky,fcs,149,"[3, 7, 3, 8]",21,0.007738169520416949,,,Montana,True,True,8.2127836643,,Big Sky,fcs,2692,"[7, 3, 7, 7]",24,0.992261830479583,,,Weber State,401413338,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Stewart Stadium,3942,9
2685,,SWAC,fcs,2016,"[0, 0, 6, 0]",6,,,,Alcorn State,True,True,,,SWAC,fcs,2755,"[14, 14, 0, 7]",35,,,,Grambling,401424932,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Eddie Robinson Stadium,3902,9
2686,,MVFC,fcs,2710,"[0, 7, 0, 7]",14,0.0010396049271195196,,,Western Illinois,True,True,2.758299485,,MVFC,fcs,2623,"[17, 28, 10, 9]",64,0.9989603950728805,,,Missouri State,401420812,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Plaster Sports Complex,3878,9
2687,,Rocky Mountain,ii,2570,"[10, 14, 0, 9]",33,,,,Colorado State-Pueblo,True,True,,,Rocky Mountain,ii,11,"[7, 14, 7, 0]",28,,,,Colorado Mesa,401433092,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Ralph Stocker Stadium,5882,9
2688,,Southland,fcs,2916,"[0, 14, 7, 14]",35,0.9887319625029197,,,Incarnate Word,True,False,3.4414052521,,Southland,fcs,2837,"[0, 7, 0, 0]",7,0.011268037497080293,,,Texas A&M-Commerce,401420851,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Memorial Stadium (Commerce TX),4762,9
2689,,,,124179,"[2, 0, 0, 0]",2,0.0015467793480012926,,,Lincoln University (CA),True,False,4.4741639929,,SWAC,fcs,2640,"[7, 10, 7, 13]",37,0.9984532206519987,,,Texas Southern,401423922,True,,2022,regular,2022-10-29T19:00:00.000Z,False,Alexander Durley Sports Complex,6177,9
2690,,OVC,fcs,2634,"[0, 3, 0, 0]",3,0.06351514415511483,,,Tennessee State,True,True,5.9109105801,,OVC,fcs,93,"[0, 6, 6, 7]",19,0.9364848558448852,,,Murray State,401425425,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Roy Stewart Stadium,3909,9
2691,,SWAC,fcs,2065,"[21, 14, 7, 6]",48,0.20803138083699213,,,Bethune-Cookman,True,True,10.0977414511,,SWAC,fcs,2504,"[7, 17, 13, 21]",58,0.7919686191630079,,,Prairie View,401424941,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Panther Stadium,5238,9
2692,,Great American,ii,2568,"[3, 14, 14, 21]",52,,,,Southern Arkansas,True,True,,,Great American,ii,319,"[6, 0, 7, 7]",20,,,,Oklahoma Baptist,401431470,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Crain Family Stadium,6064,9
2693,,MVFC,fcs,282,"[0, 7, 0, 0]",7,,,,Indiana State,True,True,,,MVFC,fcs,2571,"[14, 21, 14, 0]",49,,,,South Dakota State,401418841,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Coughlin-Alumni Stadium,5237,9
2694,,Southern Athletic,iii,2553,"[6, 0, 0, 0]",6,,,,Sewanee Univ. of the South,True,True,,,Southern Athletic,iii,2519,"[7, 7, 5, 14]",33,,,,Rhodes,401432821,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Crain Field,6108,9
2695,,MVFC,fcs,2460,"[7, 21, 3, 6]",37,0.7416014888746794,,,Northern Iowa,True,True,8.0304805624,,MVFC,fcs,79,"[10, 7, 12, 7]",36,0.2583985111253207,,,Southern Illinois,401425520,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Saluki Stadium,3913,9
2696,,Gulf South,ii,2673,"[7, 7, 22, 22]",58,,,,Valdosta State,True,True,,,Gulf South,ii,2822,"[14, 14, 9, 0]",37,,,,North Greenville,401431838,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Younts Stadium,6061,9
2697,,Mid America,ii,2687,"[0, 6, 8, 7]",21,,,,Washburn,True,True,,,Mid America,ii,196,"[7, 10, 0, 0]",17,,,,Northeastern State,401431965,False,,2022,regular,2022-10-29T19:00:00.000Z,False,Gable Field at Doc Wadley Stadium,6062,9
2698,,SWAC,fcs,2010,"[0, 14, 0, 3]",17,0.5412238060309618,,,Alabama A&M,True,True,7.5691799224,,SWAC,fcs,2011,"[3, 0, 7, 14]",24,0.45877619396903824,,,Alabama State,401423444,True,Magic City Classic,2022,regular,2022-10-29T19:30:00.000Z,False,Legion Field,3803,9
2699,,MVFC,fcs,2287,"[7, 0, 0, 0]",7,0.031932684988368876,,,Illinois State,True,True,5.6183081269,,MVFC,fcs,2449,"[7, 3, 7, 7]",24,0.9680673150116311,,,North Dakota State,401418834,False,,2022,regular,2022-10-29T19:30:00.000Z,False,Fargodome,3714,9
2700,,Big Ten,fbs,77,"[0, 0, 7, 6]",13,0.002148188667495887,1300,1316,Northwestern,True,True,2.6390414214,,Big Ten,fbs,2294,"[10, 10, 3, 10]",33,0.9978518113325041,1648,1632,Iowa,401405122,False,,2022,regular,2022-10-29T19:30:00.000Z,False,Kinnick Stadium,3793,9
2701,,CAA,fcs,48,"[7, 0, 0, 0]",7,0.0027247332512186917,,,Delaware,True,True,4.2119025244,,CAA,fcs,2210,"[3, 7, 14, 3]",27,0.9972752667487813,,,Elon,401424399,False,,2022,regular,2022-10-29T19:30:00.000Z,False,Rhodes Stadium,3894,9
2702,,FBS Independents,fbs,166,"[0, 10, 6, 7]",23,0.846056251384562,1081,1075,New Mexico State,True,True,6.4100585878,,FBS Independents,fbs,113,"[3, 10, 0, 0]",13,0.153943748615438,890,896,UMass,401409242,False,,2022,regular,2022-10-29T19:30:00.000Z,False,Warren McGuirk Alumni Stadium,3985,9
2703,,Big 12,fbs,197,"[0, 0, 0, 0]",0,0.0011042095457566292,1657,1832,Oklahoma State,True,True,2.3737354401,,Big 12,fbs,2306,"[14, 21, 3, 10]",48,0.9988957904542434,1841,1666,Kansas State,401404102,False,,2022,regular,2022-10-29T19:30:00.000Z,False,Bill Snyder Family Football Stadium,3636,9
2704,,Big South,fcs,2523,"[3, 0, 0, 0]",3,0.0013943586560430932,,,Robert Morris,True,False,1.0558488006,,Sun Belt,fbs,2026,"[14, 7, 14, 7]",42,0.9986056413439569,1647,1647,Appalachian State,401426360,False,,2022,regular,2022-10-29T19:30:00.000Z,False,Kidd Brewer Stadium,3792,9
2705,,SEC,fbs,57,"[0, 3, 17, 0]",20,0.0018364324265277565,1552,1553,Florida,True,True,1.8408830727,,SEC,fbs,61,"[14, 14, 7, 7]",42,0.9981635675734722,2155,2154,Georgia,401403928,True,,2022,regular,2022-10-29T19:30:00.000Z,False,EverBank Field,3712,9
2706,,Pac-12,fbs,2483,"[0, 21, 7, 14]",42,0.9673721995982411,1697,1674,Oregon,True,True,2.9455538773,,Pac-12,fbs,25,"[3, 7, 0, 14]",24,0.03262780040175896,1444,1467,California,401404024,False,,2022,regular,2022-10-29T19:30:00.000Z,False,California Memorial Stadium,3831,9
2707,,Conference USA,fbs,249,"[17, 3, 0, 20]",40,0.9981656788339579,1495,1361,North Texas,True,True,6.0836882038,,Conference USA,fbs,98,"[7, 6, 0, 0]",13,0.0018343211660421005,1648,1782,Western Kentucky,401426597,False,,2022,regular,2022-10-29T19:30:00.000Z,False,Houchens Industries-L. T. Smith Stadium,3796,9
2708,,ACC,fbs,154,"[0, 14, 0, 7]",21,0.00225682476373823,1687,1776,Wake Forest,True,True,6.7583656735,,ACC,fbs,97,"[6, 7, 35, 0]",48,0.9977431752362618,1715,1626,Louisville,401411148,False,,2022,regular,2022-10-29T19:30:00.000Z,False,Papa John's Cardinal Stadium,3873,9
2709,,American Athletic,fbs,218,"[0, 3, 7, 10, 0]",20,,1019,1007,Temple,True,True,,,American Athletic,fbs,2426,"[13, 0, 7, 0, 7]",27,,1418,1430,Navy,401415646,False,,2022,regular,2022-10-29T19:30:00.000Z,False,Navy-Marine Corps Memorial Stadium,3852,9
2710,,American Athletic,fbs,2132,"[0, 6, 7, 8]",21,0.007408997736017109,1770,1776,Cincinnati,True,True,8.1690954857,,American Athletic,fbs,2116,"[10, 0, 2, 13]",25,0.9925910022639829,1693,1687,UCF,401415644,False,,2022,regular,2022-10-29T19:30:00.000Z,False,Bright House Networks Stadium,3652,9
2711,,Big Ten,fbs,356,"[6, 14, 3, 3]",26,0.9928495837731655,1756,1736,Illinois,True,True,2.769636336,,Big Ten,fbs,158,"[3, 6, 0, 0]",9,0.007150416226834534,1508,1528,Nebraska,401405124,False,,2022,regular,2022-10-29T19:30:00.000Z,False,Memorial Stadium,3834,9
2712,,American Athletic,fbs,2567,"[14, 10, 21, 0]",45,0.8613132563802279,1591,1584,SMU,True,True,3.2792588411,,American Athletic,fbs,202,"[7, 0, 13, 14]",34,0.13868674361977212,1382,1389,Tulsa,401415647,False,,2022,regular,2022-10-29T19:30:00.000Z,False,Skelly Field at H. A. Chapman Stadium,3674,9
2713,,CIAA,ii,2551,"[0, 7, 7, 6]",20,,,,Shaw,True,True,,,CIAA,ii,2220,"[0, 14, 7, 7]",28,,,,Fayetteville State,401430677,False,,2022,regular,2022-10-29T20:00:00.000Z,False,"Luther ""Nick"" Jeralds Stadium",3813,9
2714,,Northwest,iii,2508,"[0, 0, 0, 0]",0,,,,Puget Sound,True,True,,,Northwest,iii,2721,"[14, 21, 14, 10]",59,,,,Whitworth,401432660,False,,2022,regular,2022-10-29T20:00:00.000Z,False,The Pine Bowl,6148,9
2715,,Great Midwest Athletic,ii,2886,"[0, 0, 3, 0]",3,,,,Northwood (MI),True,False,,,Great Midwest Athletic,ii,2838,"[14, 10, 17, 7]",48,,,,Tiffin,401431558,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Frost-Kalnow Stadium,3731,9
2716,,Great American,ii,2823,"[0, 0, 0, 7]",7,,,,Northwestern Oklahoma State,True,True,,,Great American,ii,2264,"[7, 7, 7, 7]",28,,,,Harding,401431455,False,,2022,regular,2022-10-29T20:00:00.000Z,False,First Security Stadium,5885,9
2717,,South Atlantic,ii,2336,"[7, 16, 7, 12]",42,,,,Limestone,True,True,,,South Atlantic,ii,2444,"[7, 10, 14, 6]",37,,,,Newberry,401433129,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Setzler Field,3926,9
2718,,Lone Star,ii,110243,"[6, 10, 0, 8]",24,,,,University of Texas of the Permian Basin,True,True,,,Lone Star,ii,2201,"[7, 7, 7, 0]",21,,,,Eastern New Mexico,401431909,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Al Whitehead Field at Greyhound Stadium,5938,9
2719,,Big Sky,fcs,2502,"[21, 14, 0, 3]",38,0.9880657334666938,,,Portland State,True,True,2.6329452982,,Big Sky,fcs,331,"[0, 7, 7, 21]",35,0.011934266533306192,,,Eastern Washington,401413240,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Roos Field,3906,9
2720,,Southland,fcs,2447,"[0, 3, 14, 0]",17,0.01649120469515497,,,Nicholls,True,True,6.1883090739,,Southland,fcs,2320,"[0, 14, 7, 3]",24,0.983508795304845,,,Lamar,401420867,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Provost Umphrey Stadium,3882,9
2721,,SEC,fbs,142,"[7, 10, 3, 3]",23,0.9922244339206733,1483,1439,Missouri,True,True,3.1364282189,,SEC,fbs,2579,"[0, 7, 3, 0]",10,0.007775566079326753,1538,1582,South Carolina,401403929,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Williams-Brice Stadium,3994,9
2722,,Sun Belt,fbs,6,"[14, 2, 8, 7]",31,0.99955891685886,1501,1451,South Alabama,True,True,2.3273580463,,Sun Belt,fbs,2032,"[3, 0, 0, 0]",3,0.0004410831411399638,1181,1231,Arkansas State,401426363,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Centennial Bank Stadium,3625,9
2723,,Northwest,iii,2930,"[0, 0, 0, 0]",0,,,,Willamette,True,True,,,Northwest,iii,2486,"[9, 20, 7, 17]",53,,,,Pacific Lutheran,401435178,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Sparks Stadium,6102,9
2724,,Atlantic Sun,fcs,55,"[6, 10, 14, 10]",40,0.7817285604889239,,,Jacksonville State,True,True,6.6782923628,,Atlantic Sun,fcs,2046,"[7, 9, 0, 0]",16,0.2182714395110761,,,Austin Peay,401413221,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Governors Stadium,3742,9
2725,,Western Athletic,fcs,2000,"[7, 7, 10, 7]",31,0.20817616051998822,,,Abilene Christian,True,False,5.5435471094,,MVFC,fcs,155,"[3, 17, 7, 7]",34,0.7918238394800118,,,North Dakota,401418789,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Alerus Center,3605,9
2726,,SWAC,fcs,2029,"[0, 0, 0, 6]",6,0.001037725843087256,,,Arkansas-Pine Bluff,True,True,2.3770011566,,SWAC,fcs,50,"[0, 17, 7, 3]",27,0.9989622741569127,,,Florida A&M,401424944,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Bragg Memorial Stadium,3650,9
2727,,So. Cal.,iii,2923,"[7, 14, 0, 0, 3]",24,,,,Pomona-Pitzer,True,True,,,So. Cal.,iii,29,"[0, 0, 7, 14, 6]",27,,,,Redlands,401432835,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Ted Runner Stadium,6106,9
2728,,So. Cal.,iii,17,"[7, 20, 10, 6]",43,,,,Claremont,True,True,,,So. Cal.,iii,2850,"[0, 0, 0, 0]",0,,,,Whittier,401432828,False,,2022,regular,2022-10-29T20:00:00.000Z,False,"Memorial Stadium (Whittier, CA)",6147,9
2729,,Upper Midwest,iii,2257,"[13, 21, 0, 14]",48,,,,Greenville,True,True,,,Upper Midwest,iii,509,"[0, 0, 6, 0]",6,,,,Crown College,401432842,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Old National Bank Stadium,5829,9
2730,,Northwest,iii,205,"[0, 14, 28, 14]",56,,,,Pacific (OR),True,True,,,Northwest,iii,2333,"[7, 7, 14, 13]",41,,,,Lewis & Clark,401435173,False,,2022,regular,2022-10-29T20:00:00.000Z,False,Griswold Stadium,5920,9
2731,,Northwest,iii,203,"[0, 20, 3, 14]",37,,,,Linfield,True,True,,,Northwest,iii,415,"[3, 7, 0, 0]",10,,,,George Fox University,401432643,False,,2022,regular,2022-10-29T20:35:00.000Z,False,Stoffer Family Stadium,5850,9
2732,,Gulf South,ii,2695,"[7, 3, 7, 7]",24,,,,West Alabama,True,True,,,Gulf South,ii,110242,"[7, 9, 14, 6]",36,,,,West Florida,401431858,True,,2022,regular,2022-10-29T21:00:00.000Z,False,Blue Wahoos Stadium,6036,9
2733,,Atlantic Sun,fcs,2453,"[0, 7, 7, 15]",29,0.0011858931299129072,,,North Alabama,True,False,16.5218277643,,Atlantic Sun,fcs,2110,"[12, 21, 21, 10]",64,0.9988141068700871,,,Central Arkansas,401418780,False,,2022,regular,2022-10-29T21:00:00.000Z,False,Estes Stadium,3711,9
2734,,Upper Midwest,iii,2399,"[0, 0, 0, 24]",24,,,,Minnesota-Morris,True,True,,,Upper Midwest,iii,583,"[0, 0, 0, 31]",31,,,,Northwestern (MN),401432854,False,,2022,regular,2022-10-29T22:00:00.000Z,False,Reynolds Field,6094,9
2735,,SIAC,ii,2232,"[0, 7, 10, 7]",24,,,,Fort Valley State,True,True,,,SIAC,ii,2542,"[0, 7, 0, 21]",28,,,,Savannah State,401441336,True,Macon Central City HBCU Football Classic,2022,regular,2022-10-29T22:00:00.000Z,False,Five Star Stadium at the Moye Complex,4417,9
2736,,Great Lakes,ii,2402,"[0, 7, 0, 9]",16,,,,Missouri S&T,True,True,,,Great Lakes,ii,2292,"[0, 28, 7, 7]",42,,,,Indianapolis,401431496,False,,2022,regular,2022-10-29T22:00:00.000Z,False,Key Stadium,6040,9
2737,,Gulf South,ii,2560,"[7, 0, 0, 7]",14,,,,Shorter,True,True,,,Gulf South,ii,2698,"[14, 14, 14, 7]",49,,,,West Georgia,401431848,False,,2022,regular,2022-10-29T22:00:00.000Z,False,University Stadium (GA),5888,9
2738,,Big Sky,fcs,13,"[0, 17, 0, 0]",17,,,,Cal Poly,True,True,,,Big Sky,fcs,302,"[14, 17, 14, 14]",59,,,,UC Davis,401413231,False,,2022,regular,2022-10-29T23:00:00.000Z,False,Aggie Stadium,3602,9
2739,,Gulf South,ii,2170,"[10, 14, 14, 14]",52,,,,Delta State,True,True,,,Gulf South,ii,2401,"[14, 7, 17, 0]",38,,,,Mississippi College,401431830,False,,2022,regular,2022-10-29T23:00:00.000Z,False,Robinson-Hale Stadium,6053,9
2740,,Pac-12,fbs,30,"[10, 7, 14, 14]",45,0.9851138319789017,1726,1742,USC,True,True,4.6881149667,,Pac-12,fbs,12,"[10, 3, 16, 8]",37,0.014886168021098316,1332,1316,Arizona,401404022,False,,2022,regular,2022-10-29T23:00:00.000Z,False,Arizona Stadium,3619,9
2741,,Conference USA,fbs,5,"[0, 14, 3, 0]",17,,1563,1586,UAB,True,True,,,Conference USA,fbs,2226,"[10, 0, 14, 0]",24,,1392,1369,Florida Atlantic,401426595,False,,2022,regular,2022-10-29T23:00:00.000Z,False,FAU Stadium,3715,9
2742,,Mountain West,fbs,36,"[3, 7, 0, 0]",10,0.0010519742648784636,1206,1270,Colorado State,True,True,1.4439570353,,Mountain West,fbs,68,"[14, 14, 21, 0]",49,0.9989480257351215,1702,1638,Boise State,401415246,False,,2022,regular,2022-10-29T23:00:00.000Z,False,Albertsons Stadium,3653,9
2743,,Presidents',iii,2062,"[0, 6, 0, 0]",6,,,,Bethany (WV),True,True,,,Presidents',iii,2242,"[7, 0, 13, 14]",34,,,,Geneva College,401432769,False,,2022,regular,2022-10-29T23:00:00.000Z,False,Reeves Field (PA),5849,9
