game_id,school,conference,homeAway,points,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
401418842,North Dakota,MVFC,away,42,16-20,,22,3-3,0,1,0,29,0,,,,6,162,,1,2,35:10,,,,,42,4,229,,,,5-11,0,2-10,391,0,8.1,5.5
401418843,Indiana State,MVFC,away,21,16-24,,22,1-1,0,0,0,22,0,0,21,1,1,187,,2,1,38:25,,,,,51,2,163,,,,10-18,1,3-15,350,0,7.8,3.2
401418843,Western Illinois,MVFC,home,0,20-36,,14,1-4,0,0,,,2,0,70,3,,227,,,0,21:35,0,-2,1,,21,0,9,,,,2-11,1,2-22,236,2,6.3,0.4
401418844,Indiana State,MVFC,home,7,12-31,,11,0-2,0,0,0,5,1,0,58,5,1,135,,1,0,26:04,0,0,1,,27,1,148,,,,5-14,1,4-30,283,1,4.4,5.5
401418844,Missouri State,MVFC,away,24,10-25,,21,1-2,0,1,0,0,1,0,22,2,6,156,,1,0,33:56,0,2,3,,48,3,247,,,,4-14,0,6-55,403,1,6.2,5.1
401420777,Georgia Southern,Sun Belt,home,59,29-46,0,26,0-0,0,1,0,19,1,0,12,1,11,367,3,3,4,29:38,0,39,4,5,32,4,137,1,36,5,11-17,0,3-34,504,1,8.0,4.3
401420777,Morgan State,MEAC,away,7,10-27,1,12,0-1,1,0,1,50,3,0,122,7,1,78,3,1,0,30:15,0,5,2,4,32,0,172,0,39,0,2-13,1,7-60,250,4,2.9,5.4
401420779,Morgan State,MEAC,home,24,13-32,,20,1-2,0,0,0,23,1,0,26,1,6,137,,2,1,29:25,0,19,1,,34,2,148,,,,3-12,,11-114,285,1,4.3,4.4
401420779,Sacred Heart,NEC,away,9,22-38,,17,0-5,0,0,0,0,2,0,87,4,1,175,,1,1,30:35,0,53,3,,29,0,60,,,,2-14,,10-186,235,2,4.6,2.1
401420780,Morgan State,MEAC,home,44,15-28,,17,3-4,1,0,0,1,1,0,43,2,6,249,,1,4,25:43,0,29,2,,28,1,115,,,,1-8,1,17-224,364,2,8.9,4.1
401420780,Virginia Lynchburg,,away,10,9-28,,12,0-5,1,1,0,60,1,0,22,3,4,137,,1,1,34:17,,,,,38,0,63,,,,3-15,1,7-63,200,2,4.9,1.7
401420781,Morgan State,MEAC,home,21,14-21,,16,0-1,1,0,0,23,0,0,22,4,3,126,,1,1,25:43,,,,,33,2,247,,,,7-12,1,8-60,373,1,6.0,7.5
401420781,Norfolk State,MEAC,away,24,26-35,,19,1-2,0,2,,,1,0,55,3,6,291,,,1,34:17,,,,,34,2,93,,,,7-15,1,0-0,384,1,8.3,2.7
401420782,Morgan State,MEAC,away,20,12-25,,13,0-1,1,0,,,1,0,242,8,2,139,,,1,21:02,,,,,27,1,120,,,,2-10,1,6-69,259,2,5.6,4.4
401420782,North Carolina Central,MEAC,home,59,18-27,,27,2-2,0,1,0,7,0,0,101,4,11,238,,1,4,38:58,0,7,1,,50,4,292,,,,11-17,0,4-35,530,0,8.8,5.8
401420783,Delaware,CAA,home,38,17-38,,26,2-3,0,0,,,1,0,18,1,8,235,,,2,26:41,0,3,3,,39,3,200,,,,9-17,1,4-27,435,1,6.2,5.1
401420783,Morgan State,MEAC,away,7,10-19,,12,0-0,0,0,,,3,0,111,7,1,59,,,0,33:19,,,,,38,1,99,,,,2-12,,7-69,158,3,3.1,2.6
401420784,Morgan State,MEAC,home,41,7-25,,17,0-2,0,4,1,53,2,0,34,3,11,138,,3,0,31:11,0,29,1,,48,3,190,,,,5-16,0,5-53,328,2,5.5,4.0
401420784,South Carolina State,MEAC,away,14,14-37,,14,0-1,3,0,1,57,3,0,103,6,2,155,,2,0,28:49,0,9,1,,31,1,95,,,,4-16,3,6-62,250,6,4.2,3.1
401420785,Morgan State,MEAC,away,22,5-18,,12,0-2,1,4,1,34,0,0,35,2,4,71,,1,1,25:49,,,,,41,1,160,,,,1-14,1,7-60,231,1,3.9,3.9
401420785,Stony Brook,CAA,home,24,16-32,,18,1-1,2,2,,,1,,,,6,185,,,1,34:11,0,0,1,,45,2,141,,,,6-19,3,7-85,326,3,5.8,3.1
401420786,Delaware State,MEAC,home,7,18-25,,11,0-1,1,1,,,1,0,91,5,1,86,,,1,34:08,0,13,2,,39,0,-5,,,,3-14,3,6-55,81,2,3.4,-0.1
401420786,Morgan State,MEAC,away,37,9-17,,12,0-0,1,4,1,37,0,0,97,2,7,137,,1,1,25:52,1,0,0,,37,0,88,,,,3-12,1,7-71,225,1,8.1,2.4
401420787,Howard,MEAC,away,35,18-26,,23,1-1,0,0,,,0,0,24,1,5,245,,,3,34:20,0,16,1,,41,2,124,,,,7-15,,6-49,369,0,9.4,3.0
401420787,Morgan State,MEAC,home,6,8-25,,16,1-2,0,0,,,0,0,135,6,0,67,,,0,25:40,0,11,1,,42,1,134,,,,3-15,,8-68,201,0,2.7,3.2
401420788,James Madison,Sun Belt,home,63,19-25,0,25,2-2,0,2,0,0,0,0,19,1,9,227,3,1,4,35:37,0,12,2,3,44,5,235,2,18,8,6-10,0,5-41,462,0,9.1,5.3
401420788,Norfolk State,MEAC,away,7,9-22,0,10,0-0,1,0,,,1,0,38,3,1,203,3,,1,24:23,,,,1,26,0,9,0,39,5,2-10,1,6-40,212,2,9.2,0.3
401420789,Hampton,CAA,away,17,13-22,,14,0-0,0,0,0,8,2,0,15,1,5,238,,2,2,28:09,,,,,32,0,92,,,,3-10,,5-40,330,2,10.8,2.9
401420789,Norfolk State,MEAC,home,7,19-28,,13,1-3,0,0,0,9,2,0,-6,1,1,170,,2,1,31:51,,,,,33,0,101,,,,6-15,,9-65,271,2,6.1,3.1
401420790,Norfolk State,MEAC,home,26,11-22,,22,0-1,1,1,,,1,0,39,4,2,142,,,2,28:19,,,,,44,2,254,,,,5-10,1,10-98,396,2,6.5,5.8
401420790,St Francis (PA),NEC,away,45,20-29,,25,1-1,1,1,0,0,0,0,47,3,9,300,,1,4,31:41,0,-1,1,,34,1,201,,,,5-13,2,10-105,501,1,10.3,5.9
401420791,Norfolk State,MEAC,away,14,9-19,,19,0-4,0,0,,,2,0,34,2,2,118,,,1,29:24,,,,,46,1,212,,,,5-12,,7-70,330,2,6.2,4.6
401420791,Sacred Heart,NEC,home,31,17-27,,25,0-2,0,0,1,5,0,0,46,2,7,176,,2,1,30:36,,,,,49,2,184,,,,5-12,,6-50,360,0,6.5,3.8
401420792,Delaware State,MEAC,away,28,14-19,,21,1-2,1,0,0,1,0,0,5,1,4,194,,1,3,32:58,0,16,1,,39,1,204,,,,4-10,1,4-50,398,1,10.2,5.2
401420792,Norfolk State,MEAC,home,7,19-41,,21,0-2,0,1,,,1,0,36,4,1,258,,,1,27:02,0,1,1,,27,0,93,,,,7-15,2,7-57,351,1,6.3,3.4
401420793,Howard,MEAC,away,49,18-23,,25,0-0,0,0,,,1,0,18,3,7,182,,,3,37:26,0,3,1,,48,4,274,,,,12-15,,3-25,456,1,7.9,5.7
401420793,Norfolk State,MEAC,home,21,12-22,,9,1-1,0,0,0,1,0,0,134,6,3,83,,1,1,22:34,0,10,1,,22,2,146,,,,3-11,,5-60,229,0,3.8,6.6
401420794,Norfolk State,MEAC,away,24,15-31,,16,2-2,0,1,,,4,0,67,3,6,156,,,1,32:26,0,0,1,,33,2,112,,,,2-13,0,3-24,268,4,5.0,3.4
401420794,North Carolina A&T,Big South,home,49,22-33,,17,1-1,1,0,1,59,0,0,49,4,7,254,,4,2,27:34,0,27,2,,30,4,143,,,,7-14,1,13-115,397,1,7.7,4.8
401420795,Norfolk State,MEAC,home,14,15-28,,15,0-1,1,0,0,7,1,0,9,2,2,90,,1,1,30:15,,,,,32,1,233,,,,6-14,2,7-75,323,2,3.2,7.3
401420795,North Carolina Central,MEAC,away,48,22-33,,25,0-0,0,2,0,0,1,0,28,3,6,347,,1,4,29:45,0,-6,2,,33,3,201,,,,6-11,1,4-36,548,1,10.5,6.1
401420796,Norfolk State,MEAC,away,42,16-28,,22,2-2,1,0,0,23,1,0,116,5,6,242,,1,5,30:38,0,5,2,,32,1,173,,,,6-13,1,11-113,415,2,8.6,5.4
401420796,South Carolina State,MEAC,home,38,14-24,,21,1-2,0,1,0,0,1,0,68,3,8,267,,1,3,29:22,0,13,1,,41,2,138,,,,6-13,2,6-55,405,1,11.1,3.4
401420797,North Carolina A&T,Big South,away,13,23-48,,18,2-5,0,0,,,1,0,95,5,7,275,,,1,25:07,,,,,16,0,82,,,,6-15,,9-95,357,1,5.7,5.1
401420797,North Carolina Central,MEAC,home,28,20-32,,17,1-1,0,0,0,0,0,,,,4,200,,1,2,34:53,0,21,2,,33,2,69,,,,10-16,,8-64,269,0,6.3,2.1
401420798,North Carolina Central,MEAC,home,41,17-27,,25,1-2,0,0,0,0,1,,,,5,259,,1,0,39:17,0,0,1,,43,6,260,,,,8-12,,8-80,519,1,9.6,6.0
401420798,Winston-Salem,CIAA,away,0,5-10,,11,0-0,0,1,0,0,1,0,103,6,,21,,1,0,20:43,,,,,32,0,124,,,,2-10,1,2-25,145,1,2.1,3.9
401420799,New Hampshire,CAA,home,27,26-45,,28,1-3,1,0,,,1,0,74,6,3,296,,,4,24:41,,,,,23,0,65,,,,4-8,1,4-31,361,2,6.6,2.8
401420799,North Carolina Central,MEAC,away,45,18-27,,25,0-0,0,1,1,33,0,0,42,4,9,194,,1,2,35:19,,,,,41,3,205,,,,12-15,0,6-56,399,0,7.2,5.0
401420800,North Carolina Central,MEAC,home,59,15-23,,25,1-1,3,0,0,46,2,0,34,2,11,193,,3,4,26:50,0,19,3,,39,4,272,,,,5-9,,9-85,465,5,8.4,7.0
401420800,Virginia Lynchburg,,away,14,14-29,,12,1-3,0,3,0,18,3,0,70,7,2,120,,2,1,33:50,,,,,36,1,73,,,,5-16,,11-88,193,3,4.1,2.0
401420801,Campbell,Big South,home,48,22-33,,33,0-1,0,0,0,31,0,0,7,1,12,248,,2,0,30:03,1,36,3,,50,5,315,,,,10-15,,5-28,563,0,7.5,6.3
401420801,North Carolina Central,MEAC,away,18,21-35,,20,0-0,0,0,,,2,0,45,4,,294,,,2,29:57,0,2,2,,29,1,96,,,,5-12,,5-46,390,2,8.4,3.3
401420802,North Carolina Central,MEAC,away,24,11-24,,19,0-1,0,1,,,1,0,80,5,6,177,,,2,28:35,0,24,2,,34,1,243,,,,2-11,,7-88,420,1,7.4,7.1
401420802,South Carolina State,MEAC,home,26,21-31,,21,0-1,1,0,0,11,0,0,106,5,2,264,,1,3,31:25,0,0,1,,35,1,122,,,,5-11,,8-60,386,1,8.5,3.5
401420803,Delaware State,MEAC,home,21,19-28,,20,0-0,0,0,0,0,0,0,78,4,5,255,,2,2,30:06,0,10,3,,29,1,135,,,,4-11,1,6-40,390,0,9.1,4.7
401420803,North Carolina Central,MEAC,away,28,19-28,,22,0-0,0,1,,,2,0,15,2,8,272,,,2,29:54,0,22,2,,31,1,181,,,,8-12,0,7-83,453,2,9.7,5.8
401420804,Howard,MEAC,away,21,13-24,,16,1-2,0,0,,,2,0,160,3,3,179,,,1,29:20,,,,,28,1,99,,,,3-10,,1-10,278,2,7.5,3.5
401420804,North Carolina Central,MEAC,home,50,13-21,,20,1-1,0,0,0,40,0,0,85,4,9,281,,2,3,30:40,0,44,3,,44,3,216,,,,9-15,,7-78,497,0,13.4,4.9
401420805,North Carolina Central,MEAC,away,22,16-29,,23,1-2,1,1,0,0,1,0,5,1,10,143,,1,0,32:59,0,1,1,,39,2,216,,,,6-12,2,0-0,359,2,4.9,5.5
401420805,Tennessee Tech,OVC,home,20,16-26,,18,2-4,1,1,0,1,1,0,18,1,2,189,,1,1,27:01,,,,,35,2,159,,,,4-12,1,7-52,348,2,7.3,4.5
401420806,Central Arkansas,Atlantic Sun,home,14,18-31,,23,2-3,0,2,,,2,0,53,3,2,173,,,1,30:16,0,4,1,,41,1,168,,,,1-12,0,7-49,341,2,5.6,4.1
401420806,Missouri State,MVFC,away,27,18-30,,17,0-0,2,0,0,2,0,0,126,3,9,266,,2,1,29:44,0,1,2,,32,1,90,,,,4-13,2,8-82,356,2,8.9,2.8
401420807,Missouri State,MVFC,home,35,19-24,,23,2-3,0,0,,,0,0,74,3,5,297,,,5,31:23,,,,,37,0,139,,,,6-11,1,8-100,436,0,12.4,3.8
401420807,UT Martin,OVC,away,30,29-41,,23,2-3,0,0,,,0,0,105,4,6,344,,,3,28:37,0,5,1,,23,1,85,,,,3-10,2,9-75,429,0,8.4,3.7
401420808,Missouri State,MVFC,home,14,19-29,,13,2-2,0,1,,,2,0,73,4,2,185,,,1,25:05,0,29,1,,23,1,73,,,,3-12,0,4-55,258,2,6.4,3.2
401420808,South Dakota State,MVFC,away,28,22-29,,25,0-1,1,0,0,70,0,0,44,2,4,319,,2,4,34:55,0,2,1,,37,0,156,,,,6-12,1,6-59,475,1,11.0,4.2
401420809,Missouri State,MVFC,away,31,24-39,,18,1-2,0,0,0,5,0,0,132,6,7,271,,1,3,23:55,,,,,20,1,118,,,,4-12,,5-50,389,0,6.9,5.9
401420809,North Dakota,MVFC,home,48,22-30,,28,2-2,0,0,,,1,0,83,3,10,267,,,2,36:05,0,8,2,,40,4,248,,,,5-10,,4-29,515,1,8.9,6.2
401420810,Missouri State,MVFC,home,21,15-25,,15,1-4,0,0,,,2,0,48,4,3,195,,,1,24:13,0,8,1,,30,2,90,,,,2-9,,7-70,285,2,7.8,3.0
401420810,Southern Illinois,MVFC,away,38,23-33,,24,2-3,0,0,0,-1,0,0,66,3,8,290,,2,2,35:47,,,,,43,3,129,,,,6-16,,5-24,419,0,8.8,3.0
401420811,Missouri State,MVFC,away,20,16-22,,16,2-3,0,0,,,1,0,110,7,2,151,,,1,23:38,0,54,2,,25,2,70,,,,3-8,1,4-30,221,1,6.9,2.8
401420811,Northern Iowa,MVFC,home,41,23-38,,31,1-1,0,2,0,3,0,0,36,2,11,321,,1,1,36:22,,,,,41,4,201,,,,8-13,1,7-75,522,0,8.4,4.9
401420812,Missouri State,MVFC,home,64,26-34,,29,1-1,0,3,0,29,0,0,43,2,16,383,,1,3,38:48,0,9,2,,44,5,214,,,,6-11,0,11-120,597,0,11.3,4.9
401420812,Western Illinois,MVFC,away,14,15-35,,13,3-6,2,0,,,1,0,235,11,2,215,,,2,21:12,,,,,22,0,14,,,,1-11,2,4-30,229,3,6.1,0.6
401420813,Missouri State,MVFC,away,13,23-38,,18,1-3,0,1,,,0,0,44,2,7,233,,,1,31:54,,,,,32,0,99,,,,7-16,0,6-42,332,0,6.1,3.1
401420813,South Dakota,MVFC,home,20,17-25,,18,0-0,1,0,,,0,0,69,2,2,235,,,2,28:06,0,17,2,,31,1,92,,,,6-11,1,8-52,327,1,9.4,3.0
401420814,Missouri State,MVFC,home,25,19-37,,18,1-1,2,0,,,0,0,129,5,5,221,,,1,26:06,0,12,2,,28,2,121,,,,5-14,3,3-34,342,2,6.0,4.3
401420814,Youngstown State,MVFC,away,22,11-23,,19,0-1,0,2,,,0,0,89,4,10,117,,,0,33:54,0,11,2,,39,2,264,,,,4-13,0,8-70,381,0,5.1,6.8
401420815,North Dakota,MVFC,home,29,21-25,,23,1-1,0,0,0,18,1,0,58,1,3,282,,1,2,38:21,,,,,41,2,156,,,,8-13,1,4-37,438,1,11.3,3.8
401420815,Northern Iowa,MVFC,away,27,20-27,,18,0-0,0,0,0,22,1,0,39,2,9,334,,1,1,21:39,,,,,19,2,115,,,,6-10,1,4-37,449,1,12.4,6.1
401420816,North Dakota,MVFC,away,17,20-34,,21,0-2,0,0,,,0,0,83,4,5,233,,,0,29:55,,,,,28,2,38,,,,6-12,1,2-20,271,0,6.9,1.4
401420816,Southern Illinois,MVFC,home,34,22-28,,25,0-1,0,0,,,0,0,24,2,10,310,,,4,30:05,,,,,34,0,148,,,,8-12,,5-46,458,0,11.1,4.4
401420817,North Dakota,MVFC,away,35,20-31,,19,1-2,0,0,,,0,0,79,3,5,292,,,1,29:22,0,25,1,,26,3,93,,,,6-11,,2-17,385,0,9.4,3.6
401420817,Youngstown State,MVFC,home,30,21-32,,24,1-2,0,0,,,0,0,127,5,10,280,,,2,30:38,,,,,34,1,178,,,,4-12,,3-29,458,0,8.8,5.2
401420818,North Dakota,MVFC,home,35,27-40,,22,1-3,1,0,,,2,0,53,2,5,291,,,1,36:20,1,90,3,,38,3,74,,,,8-17,2,1-10,365,3,7.3,1.9
401420818,South Dakota State,MVFC,away,49,17-22,,15,0-0,0,1,,,0,0,58,2,7,213,,,3,23:40,0,58,1,,25,3,95,,,,3-8,0,7-73,308,0,9.7,3.8
401420819,North Dakota,MVFC,home,28,24-28,,19,1-2,0,0,,,1,0,40,2,4,243,,,3,36:30,0,20,1,,34,1,108,,,,5-10,,5-45,351,1,8.7,3.2
401420819,South Dakota,MVFC,away,19,15-27,,16,0-2,0,0,0,0,0,0,16,2,1,151,,1,3,23:30,,,,,28,0,97,,,,8-12,,3-20,248,0,5.6,3.5
401420820,North Dakota,MVFC,away,21,11-22,,15,2-2,1,0,,,0,0,122,5,3,153,,,1,24:35,,,,,35,2,165,,,,5-13,1,3-27,318,1,7.0,4.7
401420820,North Dakota State,MVFC,home,42,8-12,,22,2-2,0,2,,,0,0,73,3,6,159,,,0,35:25,0,40,1,,55,6,363,,,,5-11,1,5-48,522,0,13.3,6.6
401420822,Duquesne,NEC,away,14,22-41,,19,0-2,0,1,,,3,0,37,2,2,274,,,2,29:49,,,,,25,0,51,,,,7-16,0,3-22,325,3,6.7,2.0
401420822,Youngstown State,MVFC,home,31,14-29,,21,2-4,1,0,0,12,0,0,18,2,7,154,,3,0,30:11,,,,,41,4,274,,,,4-13,2,4-35,428,1,5.3,6.7
401420823,Dayton,Pioneer,away,16,17-27,,13,1-2,0,3,,,2,0,86,4,4,134,,,1,32:24,,,,,35,1,55,,,,6-15,0,4-25,189,2,5.0,1.6
401420823,Youngstown State,MVFC,home,49,12-18,,22,0-0,2,0,0,23,0,0,21,1,7,248,,2,6,27:36,0,9,2,,37,1,230,,,,4-9,4,8-92,478,2,13.8,6.2
401420824,North Dakota State,MVFC,home,27,13-18,,23,2-2,0,0,0,14,0,0,17,2,9,145,,1,0,34:19,0,12,1,,46,3,227,,,,6-13,1,8-79,372,0,8.1,4.9
401420824,Youngstown State,MVFC,away,14,11-20,,17,0-0,0,0,,,1,0,65,3,6,121,,,1,25:41,,,,,30,0,160,,,,3-10,,8-64,281,1,6.1,5.3
401420825,Western Illinois,MVFC,home,27,11-30,,18,0-0,1,1,0,32,0,0,13,2,9,160,,1,3,25:24,0,7,1,,35,0,160,,,,8-17,0,3-24,320,1,5.3,4.6
401420825,Youngstown State,MVFC,away,28,16-29,,28,0-1,1,1,,,1,0,20,2,8,221,,,1,34:36,0,8,3,,48,2,289,,,,5-14,1,5-56,510,2,7.6,6.0
401420826,South Dakota,MVFC,away,24,17-30,,18,0-1,2,1,,,0,0,76,4,6,254,,,1,25:21,0,44,2,,30,2,56,,,,4-12,2,3-27,310,2,8.5,1.9
401420826,Youngstown State,MVFC,home,45,16-24,,20,0-0,1,2,,,0,0,18,1,9,251,,,3,34:39,,,,,44,3,200,,,,7-13,1,7-62,451,1,10.5,4.5
401420827,Southern Illinois,MVFC,away,21,19-28,,17,0-1,1,0,,,3,0,11,1,3,312,,,3,24:17,,,,,29,0,75,,,,4-11,1,4-53,387,4,11.1,2.6
401420827,Youngstown State,MVFC,home,28,24-38,,23,1-1,0,1,0,1,0,0,1,2,4,268,,3,2,35:43,0,7,1,,35,2,109,,,,7-16,0,7-41,377,0,7.1,3.1
401420828,North Dakota State,MVFC,away,34,10-19,,27,0-0,2,3,0,1,1,,,,10,120,,2,0,39:49,0,0,1,,61,4,356,,,,8-14,2,5-64,476,3,6.3,5.8
401420828,South Dakota,MVFC,home,17,13-26,,16,0-1,2,3,0,0,2,0,121,5,5,120,,1,1,20:11,,,,,29,1,145,,,,1-10,3,1-5,265,4,4.6,5.0
401420829,South Dakota,MVFC,away,3,5-12,,6,1-2,0,1,0,38,2,0,108,4,3,44,,1,0,26:09,,,,,36,0,92,,,,3-14,0,10-91,136,2,3.7,2.6
401420829,South Dakota State,MVFC,home,28,12-21,,22,2-2,1,0,0,0,1,,,,4,136,,2,1,33:51,0,6,2,,43,3,208,,,,4-12,1,6-38,344,2,6.5,4.8
401420830,South Dakota,MVFC,home,27,14-23,,19,1-2,1,2,0,0,0,0,74,3,9,130,,1,1,24:11,,,,,39,2,205,,,,4-13,1,9-74,335,1,5.7,5.3
401420830,Southern Illinois,MVFC,away,24,28-44,,23,2-4,1,1,,,1,0,65,3,6,190,,,2,35:49,,,,,36,1,166,,,,6-16,1,5-55,356,2,4.3,4.6
401420831,Northern Iowa,MVFC,away,58,21-31,,26,0-1,0,1,0,13,0,0,33,1,16,380,,1,5,34:05,0,11,3,,39,2,213,,,,7-12,1,1-6,593,0,12.3,5.5
401420831,South Dakota,MVFC,home,14,20-33,,11,2-4,1,0,,,1,0,199,9,2,132,,,1,25:55,,,,,24,1,104,,,,0-10,3,5-45,236,2,4.0,4.3
401420832,Butler,Pioneer,away,17,18-31,,13,0-0,2,0,,,1,0,19,1,5,211,,,1,27:49,0,-6,1,,24,1,53,,,,9-15,2,6-59,264,3,6.8,2.2
401420832,South Dakota State,MVFC,home,45,17-26,,25,0-0,0,2,0,0,0,,,,9,279,,1,3,32:11,0,3,3,,39,3,184,,,,7-12,0,7-60,463,0,10.7,4.7
401420833,South Dakota State,MVFC,home,34,17-33,,28,0-0,0,2,0,0,0,0,49,3,10,188,,1,1,41:26,0,-4,3,,47,3,270,,,,6-14,0,5-45,458,0,5.7,5.7
401420833,Western Illinois,MVFC,away,10,13-25,,11,0-1,1,0,,,1,0,46,3,4,201,,,1,18:34,,,,,21,0,19,,,,4-11,3,3-21,220,2,8.0,0.9
401420834,North Dakota State,MVFC,home,21,17-23,,17,1-2,0,0,,,1,0,71,3,3,227,,,2,25:25,0,13,3,,29,1,127,,,,4-10,1,5-57,354,1,9.9,4.4
401420834,South Dakota State,MVFC,away,23,16-21,,18,0-0,0,0,0,18,0,,,,11,152,,1,0,34:35,,,,,37,2,207,,,,7-13,1,7-40,359,0,7.2,5.6
401420835,Northern Iowa,MVFC,home,28,16-30,,19,1-1,0,0,,,2,0,24,1,4,270,,,2,26:24,,,,,29,2,88,,,,4-12,,8-59,358,2,9.0,3.0
401420835,South Dakota State,MVFC,away,31,21-34,,22,0-0,0,0,,,1,0,18,1,11,263,,,1,33:36,0,78,5,,39,2,164,,,,10-17,,10-61,427,1,7.7,4.2
401420836,Drake,Pioneer,away,14,14-24,,16,2-4,1,0,,,1,0,105,5,2,115,,,2,34:56,0,4,1,,45,0,104,,,,6-15,2,4-38,219,2,4.8,2.3
401420836,North Dakota State,MVFC,home,56,8-13,,20,0-0,0,1,0,4,0,0,11,2,8,112,,1,2,25:04,0,70,2,,37,3,274,,,,4-8,0,8-95,386,0,8.6,7.4
401420837,North Carolina A&T,Big South,away,3,11-19,,15,1-2,2,0,,,1,0,87,4,3,50,,,0,35:31,0,8,1,,44,0,139,,,,6-16,2,6-80,189,3,2.6,3.2
401420837,North Dakota State,MVFC,home,43,11-17,,15,0-0,0,4,0,24,0,0,90,2,5,124,,1,2,24:29,0,4,1,,31,3,149,,,,7-11,1,3-25,273,0,7.3,4.8
401420838,North Dakota State,MVFC,away,56,3-5,,21,1-2,0,0,1,83,1,0,17,1,8,27,,4,0,31:05,,,,,55,7,453,,,,4-8,,5-50,480,1,5.4,8.2
401420838,Western Illinois,MVFC,home,17,21-36,,17,2-5,0,0,0,0,4,0,107,5,5,188,,1,2,28:55,0,4,1,,34,0,133,,,,4-14,,4-30,321,4,5.2,3.9
401420839,North Dakota State,MVFC,away,21,6-11,,17,0-1,0,0,0,3,0,0,14,2,2,80,,1,1,26:03,,,,,37,2,149,,,,6-11,,6-30,229,0,7.3,4.0
401420839,Southern Illinois,MVFC,home,18,15-24,,18,3-3,0,0,,,1,0,54,3,4,187,,,1,33:57,,,,,43,1,120,,,,8-17,,5-55,307,1,7.8,2.8
401420840,UT Martin,OVC,home,42,22-39,,30,0-1,0,0,0,4,1,,,,6,317,,2,3,33:24,,,,,43,3,260,,,,4-11,,4-50,577,1,8.1,6.0
401420840,Western Illinois,MVFC,away,25,21-38,,17,1-3,0,0,0,0,2,0,143,5,1,285,,1,4,26:36,0,9,2,,27,0,120,,,,3-13,,4-50,405,2,7.5,4.4
401420842,Lindenwood,OVC,away,26,30-51,,25,1-2,1,0,,,1,0,58,4,8,366,,,2,37:17,0,3,2,,30,1,63,,,,6-14,1,4-30,429,2,7.2,2.1
401420842,UT Martin,OVC,home,56,19-27,,23,0-0,0,1,1,41,0,0,43,2,8,198,,1,2,22:43,0,15,2,,28,5,343,,,,5-8,0,7-80,541,0,7.3,12.3
401420843,Lindenwood,OVC,home,28,28-44,,34,1-1,1,0,,,1,0,69,5,4,346,,,3,32:27,0,-2,1,,35,1,188,,,,6-12,2,4-40,534,2,7.9,5.4
401420843,Southeast Missouri State,OVC,away,49,19-33,,30,1-2,0,1,0,11,0,0,29,3,11,312,,1,1,27:33,0,10,2,,37,5,372,,,,3-9,0,4-40,684,0,9.5,10.1
401420844,Murray State,OVC,home,16,10-25,,13,0-1,0,2,0,0,5,0,20,2,2,168,,1,1,26:06,,,,,34,1,114,,,,2-13,0,5-30,282,5,6.7,3.4
401420844,UT Martin,OVC,away,45,27-47,,31,0-3,1,0,0,2,1,0,-8,1,9,439,,5,0,33:54,0,-2,1,,38,6,250,,,,5-13,2,7-56,689,2,9.3,6.6
401420845,Eastern Illinois,OVC,away,31,14-37,,21,1-4,2,0,,,2,0,106,5,7,315,,,3,32:55,0,0,2,,37,1,111,,,,6-16,4,4-45,426,4,8.5,3.0
401420845,UT Martin,OVC,home,34,17-28,,12,0-0,0,2,0,47,0,0,82,3,10,227,,2,1,27:05,0,15,1,,29,3,82,,,,3-13,1,7-78,309,0,8.1,2.8
401420846,Incarnate Word,Southland,home,64,18-26,,19,1-1,0,0,1,38,0,0,71,3,8,451,,1,6,20:10,,,,,28,2,99,,,,7-11,,12-100,550,0,17.3,3.5
401420846,Southern Illinois,MVFC,away,29,22-36,,31,3-5,0,0,,,1,0,159,7,11,208,,,1,39:50,,,,,55,2,120,,,,6-18,3,9-79,328,1,5.8,2.2
401420847,Incarnate Word,Southland,away,31,34-47,,31,1-3,0,4,,,1,0,36,3,3,283,,,3,36:17,,,,,44,1,208,,,,10-17,1,5-40,491,1,6.0,4.7
401420847,Prairie View,SWAC,home,14,4-16,,11,1-1,2,0,0,0,0,0,91,5,2,59,,1,0,23:43,0,28,3,,38,2,163,,,,4-13,2,7-56,222,2,3.7,4.3
401420848,Incarnate Word,Southland,away,35,27-38,,28,1-3,0,0,,,1,0,43,3,5,333,,,3,27:07,0,15,2,,37,2,169,,,,7-12,1,3-17,502,1,8.8,4.6
401420848,Southeastern Louisiana,Southland,home,41,16-27,,22,0-0,0,0,0,0,0,0,124,5,9,265,,1,3,32:53,0,23,1,,43,2,205,,,,10-16,1,5-55,470,0,9.8,4.8
401420850,Incarnate Word,Southland,away,49,31-43,,35,4-5,0,0,0,6,0,0,15,1,7,384,,2,6,30:40,0,4,2,,43,1,249,,,,4-12,1,8-95,633,0,8.9,5.8
